project, sha, language, file_name, is_test,isExceptionPatch, method_name,total_add,total_del,"ut_a" Adds,assert Dels,"ut_a" Dels,assert Adds,<cassert> Adds,wtf/assertions.h Adds,"ut_ad" Dels,wtf/assertions.h Dels,assert.h Adds,assert.h Dels,"ut_ad" Adds,<cassert> Dels
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/FragmentTabsViewPagerActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/GridViewActivity.java','False','False','onCreate','4','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/ListViewActivity.java','False','False','onViewCreated','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/ScrollViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarcompat/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarcompat/WebViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/FragmentTabsActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/FragmentTabsViewPagerActivity.java','False','False','onCreateView','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/GridViewActivity.java','False','False','onCreate','4','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/ListViewActivity.java','False','False','onViewCreated','2','2','0','0','0','0','0','0'
'ActionBarPullToRefresh','84c285f1bc50a7e7fa538755ebe46bd2de2668a8','java','samples/actionbarsherlock/src/uk/co/senab/actionbarpulltorefresh/samples/actionbarsherlock/ScrollViewActivity.java','False','False','onCreate','2','2','0','0','0','0','0','0'
